2026-01-04 20:59:05 | INFO | backend.app.main | Starting up: init DB and bootstrap admin if needed
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.8 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.8 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.8 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.7 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.7 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.7 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.8 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.7 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.7 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.8 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (1.0 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.7 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.7 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.7 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.7 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.7 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.7 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.8 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.7 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.8 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.7 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.7 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.8 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.7 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.9 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.7 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.8 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (1.2 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.8 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (1.1 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.8 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.4 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.4 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.7 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.8 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.4 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.4 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.4 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.4 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.4 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.7 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.4 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.7 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.4 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.7 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.7 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.7 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.8 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.7 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.7 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.7 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.4 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.4 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.7 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.7 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.7 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.8 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.7 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.4 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.7 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.7 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.7 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.7 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.7 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.7 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.9 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.7 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.8 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.8 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.7 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.7 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.7 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.8 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.5 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.6 ms)
2026-01-04 20:59:20 | INFO | request | GET /api/me -> 401 (0.4 ms)
